Name,Template,Datastore Path,Guest,Instance UUID,Bios UUID,Annotation,State,VMware-tools,IP,Question,VM Path,Tenant
mosk6-automation,False,[Datastore 2] mosk6-automation/mosk6-automation.vmx,Ubuntu Linux (64-bit),5012e5e1-ace3-8a90-2902-651fb7b1cd03,421237ed-de83-17fd-4ae0-051e92de6a84,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Node6,False,[Datastore 2] Node6/Node6.vmx,Ubuntu Linux (64-bit),52318e2f-d5ab-253d-3c94-6e40c4ce0657,564db2c4-5a4c-1657-1e77-905015c037e3,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Node5,False,[Datastore 1] Node5/Node5.vmx,Ubuntu Linux (64-bit),528a0cac-c1b9-32a5-9286-7cc759fd0487,564ddcc8-71bb-d9fa-ea23-1450a00f3d3c,,poweredOn,toolsOk,10.50.214.1,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Node3,False,[moskqa] Node3/Node3.vmx,Ubuntu Linux (64-bit),5240a8e1-2c51-baf1-407b-f415eca2198c,564d5d62-2281-c697-0a96-061e6ad1b744,,poweredOn,toolsOk,172.17.1.6,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
mosk5-automation,False,[Datastore 1] mosk5-automation/mosk5-automation.vmx,Ubuntu Linux (64-bit),5012d0a8-0554-31bc-b611-af5a6ef46292,42123084-fe4e-cda5-f4d2-72f75935b371,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
moskqa-2,False,[Datastore 1] moskqa-2/moskqa-2.vmx,Ubuntu Linux (64-bit),50121ebe-a261-e6c6-b016-a123d916da08,4212720b-9954-9fcf-c8af-5f46ce416c1d,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Node2_Zed,False,[Datastore 1] Node2_Zed/Node2_Zed.vmx,Ubuntu Linux (64-bit),5012ff74-77af-0577-8c2d-c679009557d3,4212e3d8-8e62-5ab8-19de-13c182e7ce89,,poweredOn,toolsOk,10.182.116.1,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
mosk2-automation,False,[Datastore 2] mosk2-automation/mosk2-automation.vmx,Ubuntu Linux (64-bit),5012b787-2c25-e871-4e69-60cedd90886a,4212e497-54c2-be95-d166-c4bc070acdbf,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
moskqa-5,False,[moskqa] moskqa-5/moskqa-5.vmx,Ubuntu Linux (64-bit),501252ef-1411-2578-49d5-7265e876d10a,4212e2b1-7cff-99e6-9b58-c29eab06a44c,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Juju_Ubuntu22_template,True,[Datastore 1] Juju_Ubuntu22_template/Juju_Ubuntu22_template.vmtx,Ubuntu Linux (64-bit),50129e2c-237a-d976-9781-0c6b3d08ce22,42120d1f-e8d9-eac1-23d3-68003fc55391,,poweredOff,toolsNotInstalled,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Murali_KVM_172.25.0.209,False,[moskqa] Murali_KVM_14.100/Murali_KVM_14.100.vmx,CentOS 7 (64-bit),5012616a-e882-3661-e662-2cadb8481e46,42126fc7-e17f-f9c5-000d-104a28b5bbe0,mcc_template_version: 1.28.13,poweredOn,toolsOk,fe80::fc54:ff:fe34:8be3,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
centosiscsi10.98,False,[Datastore 2] centosiscsi10.98/centosiscsi10.98.vmx,CentOS 4/5/6/7 (64-bit),5297ffb9-84e0-ee8d-fbf7-bebe7333655c,564d6ab7-5e9a-6ae1-2a24-76e0c8598169,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
KollaRockyBobcatController_192.168.9.87,False,[DataStore2] KollaRockyBobcat_192.168.9.87/KollaRockyBobcat_192.168.9.87.vmx,Other Linux (64-bit),50128d7a-a8e1-349e-2516-d6b9c25b5f5e,42121763-c60b-ae08-8e32-479d54a2811c,,poweredOn,toolsNotInstalled,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Compute_24.113,False,[DataStore3] Compute_24.113/Compute_24.113.vmx,CentOS 8 (64-bit),50120315-8f55-6628-43ed-334960b755f1,42124e30-bd9e-320f-e709-a79f948f7ab3,,poweredOn,toolsOk,172.26.0.114,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Controller_24.112,False,[DataStore4] Controller_24.112/Controller_24.112.vmx,CentOS 8 (64-bit),50129de1-59fe-65ab-0739-df59678b4d2d,421243ce-f96b-5e41-4a83-f933b0019140,,poweredOn,toolsOk,172.26.0.112,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
iscsi_24.114,False,[DataStore5] iscsi_24.114/iscsi_24.114.vmx,CentOS 8 (64-bit),5012a2f4-d1f4-4f05-b075-ccce11691f20,42122397-6a2c-5e83-35ab-4bb23fe3e1d6,,poweredOn,toolsOk,172.26.0.116,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Kolla_Wallaby_IPv6_Test,False,[DataStore4] Kolla_Wallaby_IPv6_Test/Kolla_Wallaby_IPv6_Test.vmx,CentOS 8 (64-bit),5012ef6f-c3bd-c0af-3aee-f9f55696d3f1,42128c4c-f433-247b-3065-b81e09364937,,poweredOn,toolsOk,192.168.25.105,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
prashant_14.100,False,[DataStore3] prashant/prashant.vmx,Ubuntu Linux (64-bit),5012e21f-6f93-d19b-8274-1ae5a80bb5dd,42120d7f-2f6f-4a68-78eb-7ab5c5522e13,,poweredOn,toolsOk,192.168.14.100,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Abhijeet_ubuntu20_18.10,False,[DataStore4] Abhijeet_ubuntu20_18.10/Abhijeet_ubuntu20_18.10.vmx,Ubuntu Linux (64-bit),52a500f4-4a34-dfbe-9451-a1d4dc63e816,564dfdd0-3385-537d-9e0e-fa600343a1d0,,poweredOn,toolsNotInstalled,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Centos7-Stein,False,[DataStore2] Centos7-Stein/Centos7-Stein.vmx,CentOS 7 (64-bit),501279a5-2600-61b4-d171-b964806272f0,4212ceb1-8f26-ec5b-56ee-284292db521d,,poweredOff,toolsNotInstalled,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Meenu_landing_vm,False,[DataStore2] Meenu_landing_vm/Meenu_landing_vm.vmx,Microsoft Windows 8 (64-bit),523173db-62e3-e86c-cc3c-845dbc52b7d8,564d9376-35ca-9c20-0c69-ca433adf002f,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
moskmanual-4,False,[DataStore5] moskmanual-4/moskmanual-4.vmx,Ubuntu Linux (64-bit),50124545-518e-47df-9f7c-d97873f24260,4212f2a0-b3d5-5ad5-2b1e-4f4812942acb,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Terminal_server-2-1.97,False,[DataStore4] Terminal_server-2-1.97/Terminal_server-2-1.97.vmx,Microsoft Windows 10 (64-bit),50129140-e875-0a07-b31d-25c85121cd81,42128cd1-f9fb-e29a-9152-5c16c368b6da,,poweredOn,toolsOk,2001:db8:85a3::8a2e:370:14,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Ansible_24.111,False,[DataStore2] Ansible_24.111/Ansible_24.111.vmx,CentOS 8 (64-bit),5012b246-3fef-f5a2-bef8-3bbc3ccf3daa,42125a9c-3b5b-57f3-5f86-e83eac6cc019,,poweredOn,toolsOk,192.168.24.111,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
LandingVM_Sachin,False,[DataStore2] LandingVM_Sachin/LandingVM_Sachin.vmx,Microsoft Windows 8 (64-bit),529afae2-c2e8-3b24-cf00-5befaf06832d,564d9e43-f989-2dee-fa77-5b3459c4a00c,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Nikita-k8s-1-172.25.0.210,False,[DataStore4] Nikita-k8s-1-IP/Nikita-k8s-1-IP.vmx,Ubuntu Linux (64-bit),5012fbf2-aac2-9ab6-bdc2-e11a1142a0b4,4212ac19-8c26-0ba8-43ff-d80d8557aad7,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
moskmanual-5,False,[DataStore4] moskmanual-5/moskmanual-5.vmx,Ubuntu Linux (64-bit),501280e1-2235-8611-e014-e6a068f9cf36,4212d391-5cd9-06e2-e9f0-ac779b5234fc,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Node-JS-Test-10.180,False,[DataStore2] Node-JS-Test-IP/Node-JS-Test-IP.vmx,Ubuntu Linux (64-bit),50126ac1-47c2-0e83-f244-522e628785c5,42129123-78be-0cb2-b798-89ef31d2f893,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
divya_loadB_172.25.0.101,False,[DataStore2] divya_loadB_1.25/divya_loadB_1.25.vmx,Ubuntu Linux (64-bit),50126333-f2ab-43e7-ce4f-76dab175df15,4212c7c5-eac5-b91c-8b41-fc6e085fa3f5,,poweredOn,toolsOk,172.25.0.101,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
moskmanual-6,False,[DataStore3] moskmanual-6/moskmanual-6.vmx,Ubuntu Linux (64-bit),5012cc63-632e-925d-deef-c14eb3ac5f79,42120420-8ea3-7bb5-7f77-a8b050b67aee,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Backup-server-win-10,False,[DataStore5] Abhijeet.Powar_win10_landingvm/Abhijeet.Powar_win10_landingvm.vmx,Microsoft Windows 10 (64-bit),5012babf-de84-ea32-05f1-d9b0ae0adf1b,4212216b-de9d-7fdf-0bb4-7a9c614d6fdf,,poweredOn,toolsNotInstalled,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Landinvm_JP,False,[DataStore2] Landinvm_JP/Landinvm_JP.vmx,Microsoft Windows 8 (64-bit),528917e6-4249-51cc-ca46-a37598937e06,564d2175-e418-472f-1daf-81c3984556d5,,poweredOn,toolsNotInstalled,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
moskmanual-1,False,[DataStore5] moskmanual-1/moskmanual-1.vmx,Ubuntu Linux (64-bit),501291cc-82c3-fc95-012a-19c3440f84f3,4212e2f7-0998-8481-4932-68836770143b,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Kolla-Wallaby-BuildServer-25.151,False,[DataStore3] Kolla-Wallaby-Centos8s-pip-25.151/Kolla-Wallaby-Centos8s-pip-25.151.vmx,CentOS 8 (64-bit),50121327-a98f-9ad6-4873-56bce3de1338,421272e9-6e74-9203-ea23-e7fd0244fea5,,poweredOn,toolsOk,192.168.25.151,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Rajneesh_LandingVM,False,[DataStore4] Rajneesh_LandingVM/Rajneesh_LandingVM.vmx,Microsoft Windows 8 (64-bit),5234d57f-2a3a-1b53-7904-9f6ff047fa16,564d3f61-c373-163c-bf82-f6afe5449b4e,,poweredOn,toolsNotInstalled,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Prashant_Landingvm,False,[DataStore5] Prashant_Landingvm/Prashant_Landingvm.vmx,Microsoft Windows 8 (64-bit),523ff6e8-9617-9054-5c0d-73a8d3b65024,564d4457-bcd2-ad93-aac9-720004456266,,poweredOn,toolsOld,192.168.1.70,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Nikita-k8s-2-172.25.0.211,False,[DataStore4] Nikita-k8s-2-IP/Nikita-k8s-2-IP.vmx,Ubuntu Linux (64-bit),5012ad4c-6892-119a-efbc-48c3fd89cfd6,4212b12c-198f-93b7-a870-490b917e8443,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
LandingVM_Roshan,False,[DataStore3] LandingVM_Roshan/LandingVM_Roshan.vmx,Microsoft Windows 8 (64-bit),52136823-7cb2-dab9-2cde-9e2a2e1ad058,564d012b-6222-f188-517e-1bc5485919fd,,poweredOn,toolsNotInstalled,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
k8s-test,True,[DataStore3] k8s-test/k8s-test.vmtx,Ubuntu Linux (64-bit),5012a9c8-f700-fc11-f749-29107dce40a8,421219b7-2ffd-987a-51a6-3be773871035,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
TerminalVMTemplate,True,[DataStore5] TerminalVMTemplate/TerminalVMTemplate.vmtx,Microsoft Windows 10 (64-bit),50122cc8-8aa2-5f90-a2e7-5f0fb46c1b93,4212b2af-820c-b076-c471-5cfb4b3af4cf,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Terminal-server-Win-10-1.98,False,[DataStore2] Backup-test-vm-Win-10-1.98/Backup-test-vm-Win-10-1.98.vmx,Microsoft Windows 10 (64-bit),50127136-01d3-5cc7-dbc1-250e24fec1ea,4212a645-0587-51fd-fd57-03e80074ca47,,poweredOn,toolsOk,2001:db8:85a3::8a2e:370:13,,Datacenters/Engineering/vm,True,False,False,True,,Domain/Project
Kolla-Victoria-Rancher-24.131,False,[DataStore3] Kolla-Victoria-Rancher-24.131/Kolla-Victoria-Rancher-24.131.vmx,CentOS 8 (64-bit),5012cbde-8a76-4ff4-08c5-746320e0c772,42122549-825c-0580-dbc9-88068ce0619d,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
kollabobcatJammy_Conroller_192.168.9.81,False,[DataStore2] kollabobcatJammy_Conroller/kollabobcatJammy_Conroller.vmx,Ubuntu Linux (64-bit),50123caf-949a-afab-46c0-1dafeb66c2b9,42120622-74ad-275a-cb3f-5b9b449d3034,,poweredOn,toolsOk,192.168.9.81,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
centosRockyMultipath_9.100,False,[DataStore4] centosRockyMultipath_9.100/centosRockyMultipath_9.100.vmx,CentOS 4/5/6/7 (64-bit),52060cbc-fcc3-e74a-06c0-a58f20ea872a,564d3f81-e408-9bcf-8d15-38fb5dd88d8e,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
kollaRockybobcatCompute_192.168.9.88,False,[DataStore5] kollaRockybobcat_192.168.9.88/kollaRockybobcat_192.168.9.88.vmx,Other Linux (64-bit),5012c10e-eb5d-b350-f8c1-04b1929a44c1,421239e4-6f8d-b640-4a31-ee0b4e9f9802,,poweredOn,toolsNotInstalled,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
moskmanual-3,False,[DataStore3] moskmanual-3/moskmanual-3.vmx,Ubuntu Linux (64-bit),50124d41-259a-5641-3448-6a32a11dbc12,4212c948-fdc2-8e10-c30f-c4db7e705dea,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Centosrocky_6.55,False,[DataStore2] Centosrocky_6.55/Centosrocky_6.55.vmx,CentOS 4/5/6/7 (64-bit),525ed459-e8c6-11b5-20ea-680ea1d1b1be,564d3be9-fba5-4fe4-51cc-76ea801a7943,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Niranjan_JSlave_6.133,False,[DataStore3] Niranjan_JSlave_6.133/Niranjan_JSlave_6.133.vmx,CentOS 4/5/6/7 (64-bit),52840d9a-700b-9632-da1f-aa6ef8611695,564d7572-d53e-0632-dc87-9bedaf68c888,,poweredOn,toolsOk,192.168.6.133,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
KollabobcatJammy_compute_192.168.9.82,False,[DataStore4] KollabobcatJammy_compute/KollabobcatJammy_compute.vmx,Ubuntu Linux (64-bit),5012a88a-a842-df09-2144-b77e1a7efdf6,421218d5-2115-6155-0755-147e2da2aadf,,poweredOn,toolsOk,192.168.9.82,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Deepali_LandingVM,False,[DataStore3] Deepali_LandingVM/Deepali_LandingVM.vmx,Microsoft Windows 8 (64-bit),5259452a-af9f-bbf9-810f-274c69e7b1d7,564d4a76-e39f-acc8-a795-2a67fdeabb77,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
KVM_6.131,False,[DataStore5] KVM_6.131/KVM_6.131.vmx,CentOS 4/5/6/7 (64-bit),5228ba12-a229-b558-b2d8-3a35b2e74385,564d055f-4c48-d7b2-8696-09dd8bef459e,,poweredOn,toolsOk,fe80::20c:29ff:feef:459e,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Ubuntu18helm,True,[DataStore5] Ubuntu18helm/Ubuntu18helm.vmtx,Ubuntu Linux (64-bit),50128883-0fea-c167-ba93-35a3f57858b1,42127e36-ee23-b131-f07e-e42d0985c301,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
moskmanual-2,False,[DataStore4] moskmanual-2/moskmanual-2.vmx,Ubuntu Linux (64-bit),501272e2-1bed-2b79-42a0-b9508a5be0f9,42122f27-4e82-3d44-c3fc-b52313df3a58,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
ubuntu20-rdp,True,[DataStore2] ubuntu20-rdp/ubuntu20-rdp.vmtx,Ubuntu Linux (64-bit),50127b66-8db6-bc6d-3578-73eac53fb6f5,421277e5-d4ed-752e-755b-8da99f5d0f10,,poweredOff,toolsNotInstalled,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Ubuntu18,True,[DataStore2] Ubuntu18/Ubuntu18.vmtx,Ubuntu Linux (64-bit),50120230-5cab-6d9e-557e-7a7e790c9c6a,4212797e-8104-3b74-96be-6b45656f71e1,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
traefik_LB_ceph_25.215,False,[DataStore2] ASP_Jenkin_IP/ASP_Jenkin_IP.vmx,Ubuntu Linux (64-bit),5012ab34-c619-1017-7b4e-8ba39739ff2b,4212468a-7534-8413-81e0-2f1319cbc9ee,,poweredOn,toolsOk,172.25.3.99,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
LandingVM_Omkar,False,[DataStore4] LandingVM_Omkar/LandingVM_Omkar.vmx,Microsoft Windows Server 2008 (64-bit),52628937-ae2b-cae2-5fb6-856354ad9f7f,564d884d-9e1c-3f77-4412-58a1bc94fa1c,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Docker-Registry-roshan,False,[DataStore3] Docker-Registry-roshan/Docker-Registry-roshan.vmx,CentOS 8 (64-bit),5226f2e8-f97a-34bd-e9c3-0eb15e7cdb9f,564d5444-5ea6-8584-c6d0-15f5d5ae819c,,poweredOn,toolsOk,192.168.24.251,,Datacenters/Engineering/vm/Discovered virtual machine,False,False,False,True,,Domain/Project
docker_trial_rajneesh_192.168.1.25,False,[DataStore2] docker_trial_rajneesh_192.168.1.25/docker_trial_rajneesh_192.168.1.25.vmx,Ubuntu Linux (64-bit),5012f234-deb9-7cf8-2922-df199ab96e84,42123c22-50ba-ed1b-90bb-a6423d7558ca,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
ubuntu20-kubespray,True,[DataStore3] ubuntu20-kubespray/ubuntu20-kubespray.vmtx,Ubuntu Linux (64-bit),50124e8d-e19a-2a6b-c07b-60b67fc90380,4212b064-eb9b-563b-126f-d10d6dab97b9,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Ubuntu20-Tempest1-24.96,False,[datastore_51.222.8.31_2] Ubuntu20-Tempest1-24.96/Ubuntu20-Tempest1-24.96.vmx,Ubuntu Linux (64-bit),5012f247-8a41-7571-df8f-591e81588c19,42121ec7-14eb-4de1-b582-92321f9bf6ca,,poweredOn,toolsOk,192.168.24.96,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
JUJUMAAS,False,[datastore_51.222.8.31_2] JUJUMAAS/JUJUMAAS.vmx,Ubuntu Linux (64-bit),52521908-b45d-54e6-d528-20414fdeac37,564d5dca-df01-81db-343a-47a68aff9265,,poweredOn,toolsOk,172.17.2.2,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
NODE3,False,[datastore1 (3)] NODE3/NODE3.vmx,Ubuntu Linux (64-bit),52fcb8cd-eb81-33f0-d91f-c9585b954393,564da365-5871-53b4-f954-8c8fb3c953a8,,poweredOn,toolsOk,10.31.193.1,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
JUJURepoServer,False,[datastore_51.222.8.31_3] JUJURepoServer/JUJURepoServer.vmx,Ubuntu Linux (64-bit),529471e2-5b76-e721-493b-edd39d444de0,564dff68-e9d2-7d95-50eb-c583b1b08f79,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
NODE6,False,[datastore1 (3)] NODE6/NODE6.vmx,Ubuntu Linux (64-bit),525bc20b-4bac-1c08-915e-c137adb479a8,564df813-00b3-622a-7b1f-f5ba26e55479,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Kolla_docker_registry_14.200,False,[datastore1 (3)] Kolla_docker_registry_14.200/Kolla_docker_registry_14.200.vmx,CentOS 8 (64-bit),5012d506-9586-473e-d9ba-8c0d46eec126,42121bb6-4d60-f2bf-2413-9fb80af36dfe,,poweredOn,toolsOk,192.168.14.200,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Centos_Tempest_1.120,False,[datastore_51.222.8.31_2] Centos_Tempest_1.120/Centos_Tempest_1.120.vmx,CentOS 4/5/6/7 (64-bit),5225fad5-42a0-9124-9bf3-b095a7cfa335,564d0ce9-5403-141c-fa15-d1c32579a852,,poweredOn,toolsOk,192.168.1.120,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Ekta_automationvm-24.202,False,[datastore_51.222.8.31_2] Ekta_automationvm-24.202/Ekta_automationvm-24.202.vmx,CentOS 8 (64-bit),5012cf68-ddf9-7e89-dfb9-f1b438b8fe16,421295eb-3c2c-eff1-4623-fede5ffd08de,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Centos8-Tempest3-24.98,False,[datastore_51.222.8.31_2] Centos8-Tempest3-24.98/Centos8-Tempest3-24.98.vmx,CentOS 8 (64-bit),50129f15-0e6b-a912-9d58-ce2bdd516d69,42124072-381f-512c-c79d-4e1ec0e809b6,,poweredOn,toolsOk,192.168.24.98,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Landing_VM_Niranjan,False,[datastore_51.222.8.31_3] Landing_VM_Prashant2/Landing_VM_Prashant2.vmx,Microsoft Windows 8 (64-bit),52e46ffe-2278-7f91-f0cf-980dc5d2fc72,564d80b1-e7f6-4554-71e5-ab9df3f28cca,,poweredOn,toolsNotInstalled,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Prashant_14.6,False,[datastore_51.222.8.31_3] Prashant_14.6/Prashant_14.6.vmx,CentOS 4/5/6/7 (64-bit),520d00e1-9df8-3667-a3f7-4a02c4578c8f,564d2777-6a26-acb2-e96b-db5e04c7a5ed,,poweredOff,toolsNotRunning,,,NoPath,False,False,False,True,,Domain/Project
NODE4,False,[datastore_51.222.8.31_2] NODE4/NODE4.vmx,Ubuntu Linux (64-bit),521ffdfb-8145-84b7-a58e-4d54d3487538,564d4110-a3ad-1bbf-5f71-030796579ef7,,poweredOn,toolsOk,10.20.216.1,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
divyaubuntu_10.183,False,[datastore_51.222.8.31_2] divyaubuntu_10.183/divyaubuntu_10.183.vmx,Ubuntu Linux (64-bit),52d0f060-119e-7289-a7ac-ff8e4161ef89,564d9752-5f64-d29d-c1dc-d4d09098ff2f,,poweredOff,toolsNotInstalled,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
NODE5,False,[datastore_51.222.8.31_3] NODE5/NODE5.vmx,Ubuntu Linux (64-bit),52a071eb-d72c-0961-eab6-ba6e6fe92050,564d4577-a2a9-0418-0e8b-c82534a27a07,,poweredOn,toolsOk,10.81.48.1,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
prashant_icinga_14.254,False,[datastore_51.222.8.31_3] prashant_icinga_14.254/prashant_icinga_14.254.vmx,CentOS 8 (64-bit),5012f6aa-b677-c481-6037-39740f2e4724,4212c72a-3cf1-1f56-baff-6e06c1a74028,,poweredOn,toolsOk,192.168.14.254,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
NODE2,False,[datastore_51.222.8.31_3] NODE2/NODE2.vmx,Ubuntu Linux (64-bit),52a529ef-cb5d-d0d4-7aca-72df1b94b0a4,564da730-b971-24ca-e5aa-07b1ec7b67f3,,poweredOn,toolsOk,10.84.31.1,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
NODE1,False,[datastore_51.222.8.31_2] NODE1/NODE1.vmx,Ubuntu Linux (64-bit),52c468e2-ce15-ce2c-bd66-4af39d43c3a9,564dcd65-7e0a-a669-ea81-d8126c05123e,,poweredOn,toolsOk,172.17.2.3,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Prashant_14.5,False,[datastore_51.222.8.31_3] Prashant_14.5/Prashant_14.5.vmx,CentOS 4/5/6/7 (64-bit),52805420-9a81-feef-11cc-22a2e4f9c0af,564dfd3e-812c-b96f-58a7-b1e7a385e2bc,,poweredOff,toolsNotRunning,,,NoPath,False,False,False,True,,Domain/Project
Akash_25.110,False,[datastore_51.222.8.31_2] Akash_25.110/Akash_25.110.vmx,Ubuntu Linux (64-bit),501277f8-568b-392e-9bce-d768845cf22e,42126c77-82bf-3321-b3d5-9b82d435032d,,poweredOn,toolsOk,192.168.25.110,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Pushkar_RH_Build_29.1,False,[datastore_51.222.8.31_3] Pushkar_RH_Build_29.1 08-20 00_00 1/Pushkar_RH_Build_29.1 08-20 00_00 1.vmx,Red Hat Enterprise Linux 7 (64-bit),50123238-c88c-91ef-390e-6fdb512b8e48,421244eb-041a-8d85-61c4-b5465587f0bb,,poweredOn,toolsOk,192.168.29.1,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
OpenstackBuildNFS-1.20,False,[datastore1 (3)] OpenstackBuildNFS-1.20/OpenstackBuildNFS-1.20.vmx,CentOS 4/5/6/7 (64-bit),50220587-cb23-a7f7-d3e8-425634a65016,42229e1b-fb7e-444c-b661-afd9a0da99df,,poweredOn,toolsOk,192.168.1.20,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Ubuntu20-Tempest2-24.97,False,[datastore_51.222.8.31_2] Ubuntu20-Tempest2-24.97/Ubuntu20-Tempest2-24.97.vmx,Ubuntu Linux (64-bit),5012ef00-586e-1979-1987-6bf9fffa95fb,421292d2-d3ab-3d27-eb14-482b35968444,,poweredOn,toolsOk,192.168.24.97,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Centos_Tempest_1.119,False,[datastore1 (3)] Centos_Tempest_1.119/Centos_Tempest_1.119.vmx,CentOS 4/5/6/7 (64-bit),52a4923f-755c-13f4-9e7e-eb7dfb99b277,564d3eb2-6157-3388-836e-0c0a4c7da504,,poweredOn,toolsOk,192.168.1.119,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
